DataHora,Jogador,Categoria,Ano_Temporada,Competicao,Colunas_Metricas,Valores
2026-09-15T18:19:58.140Z,João Fonseca,Geral,24/25,Liga Portugal 2,MP | MIN | GLS | AST | ASR,4 | 148 | 0 | 0 | 6.85
2026-09-15T18:19:58.223Z,João Fonseca,Geral,24/25,UEFA Youth League,MP | MIN | GLS | AST | ASR,3 | 247 | 0 | 0 | 6.80
2026-09-15T18:19:58.329Z,João Fonseca,Geral,23/24,Total do Ano,MP | MIN | GLS | AST | ASR,4 | 360 | 0 | 0 | 6.75
2026-09-15T18:19:58.430Z,João Fonseca,Geral,23/24,UEFA Youth League,MP | MIN | GLS | AST | ASR,4 | 360 | 0 | 0 | 6.75
2026-09-15T18:19:59.475Z,João Fonseca,Finalização,26/27,Total do Ano,MP | GLS | TOS | SOT | BCM,6 | 0 | 2 | 0 | 0
2026-09-15T18:19:59.537Z,João Fonseca,Finalização,26/27,Liga Portugal 2,MP | GLS | TOS | SOT | BCM,6 | 0 | 2 | 0 | 0
2026-09-15T18:19:59.611Z,João Fonseca,Finalização,25/26,Total do Ano,MP | GLS | TOS | SOT | BCM,22 | 2 | 14 | 5 | 1
2026-09-15T18:19:59.657Z,João Fonseca,Finalização,25/26,Liga Portugal 2,MP | GLS | TOS | SOT | BCM,20 | 2 | 12 | 5 | 1
2026-09-15T18:19:59.741Z,João Fonseca,Finalização,25/26,UEFA Youth League,MP | GLS | TOS | SOT | BCM,2 | 0 | 2 | 0 | 0
2026-09-15T18:19:59.807Z,João Fonseca,Finalização,24/25,Total do Ano,MP | GLS | TOS | SOT | BCM,7 | 0 | 1 | 0 | 0
2026-09-15T18:19:59.886Z,João Fonseca,Finalização,24/25,Liga Portugal 2,MP | GLS | TOS | SOT | BCM,4 | 0 | - | - | 0
2026-09-15T18:19:59.954Z,João Fonseca,Finalização,24/25,UEFA Youth League,MP | GLS | TOS | SOT | BCM,3 | 0 | 1 | 0 | 0
2026-09-15T18:20:00.041Z,João Fonseca,Finalização,23/24,Total do Ano,MP | GLS | TOS | SOT | BCM,4 | 0 | 5 | 0 | 0
2026-09-15T18:20:00.107Z,João Fonseca,Finalização,23/24,UEFA Youth League,MP | GLS | TOS | SOT | BCM,4 | 0 | 5 | 0 | 0
2026-09-15T18:20:01.030Z,João Fonseca,Jogo coletivo,26/27,Total do Ano,MP | AST | KEYP | BCC | SDR,6 | 0 | 3 | 1 | 0
2026-09-15T18:20:01.100Z,João Fonseca,Jogo coletivo,26/27,Liga Portugal 2,MP | AST | KEYP | BCC | SDR,6 | 0 | 3 | 1 | 0
2026-09-15T18:20:01.171Z,João Fonseca,Jogo coletivo,25/26,Total do Ano,MP | AST | KEYP | BCC | SDR,22 | 1 | 6 | 2 | 0
2026-09-15T18:20:01.222Z,João Fonseca,Jogo coletivo,25/26,Liga Portugal 2,MP | AST | KEYP | BCC | SDR,20 | 0 | 4 | 1 | 0
2026-09-15T18:20:01.301Z,João Fonseca,Jogo coletivo,25/26,UEFA Youth League,MP | AST | KEYP | BCC | SDR,2 | 1 | 2 | 1 | 0
2026-09-15T18:20:01.353Z,João Fonseca,Jogo coletivo,23/24,Total do Ano,MP | AST | KEYP | BCC | SDR,4 | 0 | 1 | 0 | 1
2026-09-15T18:20:01.430Z,João Fonseca,Jogo coletivo,23/24,UEFA Youth League,MP | AST | KEYP | BCC | SDR,4 | 0 | 1 | 0 | 1
2026-09-15T18:20:02.277Z,João Fonseca,Passe,26/27,Total do Ano,MP | APS | APS% | ALB | LBA% | ACR | CA%,6 | 362 | 91.4 | 15 | 40.5 | 1 | 50.0
2026-09-15T18:20:02.344Z,João Fonseca,Passe,26/27,Liga Portugal 2,MP | APS | APS% | ALB | LBA% | ACR | CA%,6 | 362 | 91.4 | 15 | 40.5 | 1 | 50.0
2026-09-15T18:20:02.413Z,João Fonseca,Passe,25/26,Total do Ano,MP | APS | APS% | ALB | LBA% | ACR | CA%,22 | 681 | 85.1 | 41 | 39.0 | 1 | 50.0
2026-09-15T18:20:02.461Z,João Fonseca,Passe,25/26,Liga Portugal 2,MP | APS | APS% | ALB | LBA% | ACR | CA%,20 | 631 | 84.4 | 38 | 37.3 | 1 | 50.0
2026-09-15T18:20:02.528Z,João Fonseca,Passe,25/26,UEFA Youth League,MP | APS | APS% | ALB | LBA% | ACR | CA%,2 | 50 | 96.2 | 3 | 100.0 | - | -
2026-09-15T18:20:02.578Z,João Fonseca,Passe,24/25,Total do Ano,MP | APS | APS% | ALB | LBA% | ACR | CA%,7 | 85 | 89.5 | 6 | 60.0 | - | -
2026-09-15T18:20:02.648Z,João Fonseca,Passe,24/25,Liga Portugal 2,MP | APS | APS% | ALB | LBA% | ACR | CA%,4 | 55 | 90.2 | 3 | 60.0 | - | -
2026-09-15T18:20:02.697Z,João Fonseca,Passe,24/25,UEFA Youth League,MP | APS | APS% | ALB | LBA% | ACR | CA%,3 | 30 | 88.2 | 3 | 60.0 | - | -
2026-09-15T18:20:02.767Z,João Fonseca,Passe,23/24,Total do Ano,MP | APS | APS% | ALB | LBA% | ACR | CA%,4 | 165 | 81.7 | 23 | 56.1 | - | -
2026-09-15T18:20:02.815Z,João Fonseca,Passe,23/24,UEFA Youth League,MP | APS | APS% | ALB | LBA% | ACR | CA%,4 | 165 | 81.7 | 23 | 56.1 | - | -
2026-09-15T18:20:03.657Z,João Fonseca,Defendendo,26/27,Total do Ano,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,6 | 2 | 0 | 0 | 0 | 1 | 9 | 10 | 5 | 16
2026-09-15T18:20:03.729Z,João Fonseca,Defendendo,26/27,Liga Portugal 2,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,6 | 2 | 0 | 0 | 0 | 1 | 9 | 10 | 5 | 16
2026-09-15T18:20:03.779Z,João Fonseca,Defendendo,25/26,Total do Ano,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,22 | 3 | 4 | 2 | 0 | 6 | 27 | 27 | 12 | 63
2026-09-15T18:20:03.846Z,João Fonseca,Defendendo,25/26,Liga Portugal 2,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,20 | 3 | 3 | 2 | 0 | 6 | 24 | 26 | 12 | 61
2026-09-15T18:20:03.911Z,João Fonseca,Defendendo,25/26,UEFA Youth League,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,2 | 0 | 1 | 0 | 0 | 0 | 3 | 1 | - | 2
2026-09-15T18:20:03.979Z,João Fonseca,Defendendo,24/25,Total do Ano,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,7 | 0 | 1 | 0 | 0 | 0 | 4 | 1 | 6 | 9
2026-09-15T18:20:04.031Z,João Fonseca,Defendendo,24/25,Liga Portugal 2,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,4 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 5 | 6
2026-09-15T18:20:04.100Z,João Fonseca,Defendendo,24/25,UEFA Youth League,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,3 | 0 | 1 | 0 | 0 | 0 | 3 | 1 | 1 | 3
2026-09-15T18:20:04.153Z,João Fonseca,Defendendo,23/24,Total do Ano,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,4 | 0 | 1 | 0 | 0 | 0 | 2 | 7 | 3 | 11
2026-09-15T18:20:04.221Z,João Fonseca,Defendendo,23/24,UEFA Youth League,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,4 | 0 | 1 | 0 | 0 | 0 | 2 | 7 | 3 | 11
2026-09-15T18:20:05.036Z,João Fonseca,Adicional,25/26,Total do Ano,MP | GLS | XG | AST | XA | GI | XGI,22 | 2 | - | 1 | - | 3 | -
2026-09-15T18:20:05.087Z,João Fonseca,Adicional,25/26,Liga Portugal 2,MP | GLS | XG | AST | XA | GI | XGI,20 | 2 | - | 0 | - | 2 | -
2026-09-15T18:20:05.158Z,João Fonseca,Adicional,25/26,UEFA Youth League,MP | GLS | XG | AST | XA | GI | XGI,2 | 0 | - | 1 | - | 1 | -
2026-09-15T18:20:11.365Z,Damián Fernández,Geral,2026,Total do Ano,MP | MIN | GLS | AST | ASR,22 | 1763 | 1 | 0 | 6.96
2026-09-15T18:20:11.509Z,Damián Fernández,Geral,2026,Liga Profesional de Fútbol,MP | MIN | GLS | AST | ASR,21 | 1673 | 1 | 0 | 6.96
2026-09-15T18:20:11.652Z,Damián Fernández,Geral,2026,Copa Argentina,MP | MIN | GLS | AST | ASR,1 | 90 | 0 | 0 | -
2026-09-15T18:20:11.809Z,Damián Fernández,Geral,2025,Total do Ano,MP | MIN | GLS | AST | ASR,34 | 2657 | 0 | 0 | 6.77
2026-09-15T18:20:11.952Z,Damián Fernández,Geral,2025,Liga Profesional de Fútbol,MP | MIN | GLS | AST | ASR,28 | 2241 | 0 | 0 | 6.78
2026-09-15T18:20:12.094Z,Damián Fernández,Geral,2025,CONMEBOL Libertadores,MP | MIN | GLS | AST | ASR,4 | 236 | 0 | 0 | 6.85
2026-09-15T18:20:12.219Z,Damián Fernández,Geral,2025,Copa Argentina,MP | MIN | GLS | AST | ASR,2 | 180 | 0 | 0 | 6.20
2026-09-15T18:20:12.358Z,Damián Fernández,Geral,2024,Total do Ano,MP | MIN | GLS | AST | ASR,23 | 1672 | 1 | 0 | 6.66
2026-09-15T18:20:12.500Z,Damián Fernández,Geral,2024,Liga Profesional de Fútbol,MP | MIN | GLS | AST | ASR,9 | 573 | 1 | 0 | 6.46
2026-09-15T18:20:12.668Z,Damián Fernández,Geral,2024,Copa Argentina,MP | MIN | GLS | AST | ASR,3 | 199 | 0 | 0 | 6.43
2026-09-15T18:20:12.771Z,Damián Fernández,Geral,2024,Copa de la Liga Profesional,MP | MIN | GLS | AST | ASR,11 | 900 | 0 | 0 | 6.89
2026-09-15T18:20:12.859Z,Damián Fernández,Geral,2023,Total do Ano,MP | MIN | GLS | AST | ASR,11 | 680 | 0 | 0 | 6.79
2026-09-15T18:20:12.911Z,Damián Fernández,Geral,2023,Copa de la Liga Profesional,MP | MIN | GLS | AST | ASR,1 | 71 | 0 | 0 | 6.70
2026-09-15T18:20:13.004Z,Damián Fernández,Geral,2023,Copa Argentina,MP | MIN | GLS | AST | ASR,1 | 61 | 0 | 0 | 7.20
2026-09-15T18:20:13.076Z,Damián Fernández,Geral,2023,Liga Profesional de Fútbol,MP | MIN | GLS | AST | ASR,9 | 548 | 0 | 0 | 6.74
2026-09-15T18:20:13.149Z,Damián Fernández,Geral,2022,Total do Ano,MP | MIN | GLS | AST | ASR,11 | 812 | 1 | 0 | 7.05
2026-09-15T18:20:13.218Z,Damián Fernández,Geral,2022,Liga Profesional de Fútbol,MP | MIN | GLS | AST | ASR,8 | 587 | 1 | 0 | 7.00
2026-09-15T18:20:13.290Z,Damián Fernández,Geral,2022,Copa de la Liga Profesional,MP | MIN | GLS | AST | ASR,3 | 225 | 0 | 0 | 7.17
2026-09-15T18:20:13.377Z,Damián Fernández,Geral,2021,Total do Ano,MP | MIN | GLS | AST | ASR,4 | 221 | 0 | 0 | 6.63
2026-09-15T18:20:13.456Z,Damián Fernández,Geral,2021,Liga Profesional de Fútbol,MP | MIN | GLS | AST | ASR,2 | 126 | 0 | 0 | 6.35
2026-09-15T18:20:13.524Z,Damián Fernández,Geral,2021,Copa de la Liga Profesional,MP | MIN | GLS | AST | ASR,2 | 95 | 0 | 0 | 6.90
2026-09-15T18:20:13.603Z,Damián Fernández,Geral,20/21,Total do Ano,MP | MIN | GLS | AST | ASR,1 | 90 | 0 | 0 | 7.10
2026-09-15T18:20:13.669Z,Damián Fernández,Geral,20/21,Copa de la Liga Profesional,MP | MIN | GLS | AST | ASR,1 | 90 | 0 | 0 | 7.10
2026-09-15T18:20:13.754Z,Damián Fernández,Geral,19/20,Total do Ano,MP | MIN | GLS | AST | ASR,1 | 10 | 0 | 0 | 6.60
2026-09-15T18:20:13.804Z,Damián Fernández,Geral,19/20,Liga Profesional de Fútbol,MP | MIN | GLS | AST | ASR,1 | 10 | 0 | 0 | 6.60
2026-09-15T18:20:14.721Z,Damián Fernández,Finalização,2026,Total do Ano,MP | GLS | TOS | SOT | BCM,22 | 1 | 4 | 2 | 0
2026-09-15T18:20:14.828Z,Damián Fernández,Finalização,2026,Liga Profesional de Fútbol,MP | GLS | TOS | SOT | BCM,21 | 1 | 4 | 2 | 0
2026-09-15T18:20:14.913Z,Damián Fernández,Finalização,2026,Copa Argentina,MP | GLS | TOS | SOT | BCM,1 | 0 | - | - | 0
2026-09-15T18:20:14.976Z,Damián Fernández,Finalização,2025,Total do Ano,MP | GLS | TOS | SOT | BCM,34 | 0 | 4 | 2 | 0
2026-09-15T18:20:15.071Z,Damián Fernández,Finalização,2025,Liga Profesional de Fútbol,MP | GLS | TOS | SOT | BCM,28 | 0 | 2 | 1 | 0
2026-09-15T18:20:15.145Z,Damián Fernández,Finalização,2025,CONMEBOL Libertadores,MP | GLS | TOS | SOT | BCM,4 | 0 | 2 | 1 | 0
2026-09-15T18:20:15.219Z,Damián Fernández,Finalização,2025,Copa Argentina,MP | GLS | TOS | SOT | BCM,2 | 0 | - | - | 0
2026-09-15T18:20:15.270Z,Damián Fernández,Finalização,2024,Total do Ano,MP | GLS | TOS | SOT | BCM,23 | 1 | 8 | 1 | 0
2026-09-15T18:20:15.341Z,Damián Fernández,Finalização,2024,Liga Profesional de Fútbol,MP | GLS | TOS | SOT | BCM,9 | 1 | 1 | 1 | 0
2026-09-15T18:20:15.408Z,Damián Fernández,Finalização,2024,Copa Argentina,MP | GLS | TOS | SOT | BCM,3 | 0 | 1 | 0 | 0
2026-09-15T18:20:15.484Z,Damián Fernández,Finalização,2024,Copa de la Liga Profesional,MP | GLS | TOS | SOT | BCM,11 | 0 | 6 | 0 | 0
2026-09-15T18:20:15.547Z,Damián Fernández,Finalização,2023,Total do Ano,MP | GLS | TOS | SOT | BCM,11 | 0 | 5 | 0 | 0
2026-09-15T18:20:15.618Z,Damián Fernández,Finalização,2023,Copa de la Liga Profesional,MP | GLS | TOS | SOT | BCM,1 | 0 | - | - | 0
2026-09-15T18:20:15.672Z,Damián Fernández,Finalização,2023,Copa Argentina,MP | GLS | TOS | SOT | BCM,1 | 0 | - | - | 0
2026-09-15T18:20:15.756Z,Damián Fernández,Finalização,2023,Liga Profesional de Fútbol,MP | GLS | TOS | SOT | BCM,9 | 0 | 5 | 0 | 0
2026-09-15T18:20:15.803Z,Damián Fernández,Finalização,2022,Total do Ano,MP | GLS | TOS | SOT | BCM,11 | 1 | 5 | 2 | 0
2026-09-15T18:20:15.891Z,Damián Fernández,Finalização,2022,Liga Profesional de Fútbol,MP | GLS | TOS | SOT | BCM,8 | 1 | 4 | 2 | 0
2026-09-15T18:20:15.976Z,Damián Fernández,Finalização,2022,Copa de la Liga Profesional,MP | GLS | TOS | SOT | BCM,3 | 0 | 1 | 0 | 0
2026-09-15T18:20:16.055Z,Damián Fernández,Finalização,2021,Total do Ano,MP | GLS | TOS | SOT | BCM,4 | 0 | 3 | 1 | 0
2026-09-15T18:20:16.135Z,Damián Fernández,Finalização,2021,Liga Profesional de Fútbol,MP | GLS | TOS | SOT | BCM,2 | 0 | - | - | 0
2026-09-15T18:20:16.212Z,Damián Fernández,Finalização,2021,Copa de la Liga Profesional,MP | GLS | TOS | SOT | BCM,2 | 0 | 3 | 1 | 0
2026-09-15T18:20:17.089Z,Damián Fernández,Jogo coletivo,2026,Total do Ano,MP | AST | KEYP | BCC | SDR,22 | 0 | 4 | 0 | 5
2026-09-15T18:20:17.141Z,Damián Fernández,Jogo coletivo,2026,Liga Profesional de Fútbol,MP | AST | KEYP | BCC | SDR,21 | 0 | 4 | 0 | 5
2026-09-15T18:20:17.191Z,Damián Fernández,Jogo coletivo,2026,Copa Argentina,MP | AST | KEYP | BCC | SDR,1 | 0 | 0 | 0 | 0
2026-09-15T18:20:17.238Z,Damián Fernández,Jogo coletivo,2025,Total do Ano,MP | AST | KEYP | BCC | SDR,34 | 0 | 3 | 0 | 2
2026-09-15T18:20:17.285Z,Damián Fernández,Jogo coletivo,2025,Liga Profesional de Fútbol,MP | AST | KEYP | BCC | SDR,28 | 0 | 3 | 0 | 1
2026-09-15T18:20:17.339Z,Damián Fernández,Jogo coletivo,2025,CONMEBOL Libertadores,MP | AST | KEYP | BCC | SDR,4 | 0 | 0 | 0 | 0
2026-09-15T18:20:17.386Z,Damián Fernández,Jogo coletivo,2025,Copa Argentina,MP | AST | KEYP | BCC | SDR,2 | 0 | 0 | 0 | 1
2026-09-15T18:20:17.438Z,Damián Fernández,Jogo coletivo,2024,Total do Ano,MP | AST | KEYP | BCC | SDR,23 | 0 | 2 | 0 | 2
2026-09-15T18:20:17.486Z,Damián Fernández,Jogo coletivo,2024,Liga Profesional de Fútbol,MP | AST | KEYP | BCC | SDR,9 | 0 | 1 | 0 | 0
2026-09-15T18:20:17.534Z,Damián Fernández,Jogo coletivo,2024,Copa Argentina,MP | AST | KEYP | BCC | SDR,3 | 0 | 0 | 0 | 1
2026-09-15T18:20:17.589Z,Damián Fernández,Jogo coletivo,2024,Copa de la Liga Profesional,MP | AST | KEYP | BCC | SDR,11 | 0 | 1 | 0 | 1
2026-09-15T18:20:17.638Z,Damián Fernández,Jogo coletivo,2023,Total do Ano,MP | AST | KEYP | BCC | SDR,11 | 0 | 1 | 0 | 8
2026-09-15T18:20:17.706Z,Damián Fernández,Jogo coletivo,2023,Copa de la Liga Profesional,MP | AST | KEYP | BCC | SDR,1 | 0 | 0 | 0 | 0
2026-09-15T18:20:17.754Z,Damián Fernández,Jogo coletivo,2023,Copa Argentina,MP | AST | KEYP | BCC | SDR,1 | 0 | 0 | 0 | 1
2026-09-15T18:20:17.810Z,Damián Fernández,Jogo coletivo,2023,Liga Profesional de Fútbol,MP | AST | KEYP | BCC | SDR,9 | 0 | 1 | 0 | 7
2026-09-15T18:20:17.862Z,Damián Fernández,Jogo coletivo,2022,Total do Ano,MP | AST | KEYP | BCC | SDR,11 | 0 | 2 | 0 | 5
2026-09-15T18:20:17.927Z,Damián Fernández,Jogo coletivo,2022,Liga Profesional de Fútbol,MP | AST | KEYP | BCC | SDR,8 | 0 | 1 | 0 | 4
2026-09-15T18:20:18.038Z,Damián Fernández,Jogo coletivo,2022,Copa de la Liga Profesional,MP | AST | KEYP | BCC | SDR,3 | 0 | 1 | 0 | 1
2026-09-15T18:20:18.895Z,Damián Fernández,Passe,2026,Total do Ano,MP | APS | APS% | ALB | LBA% | ACR | CA%,22 | 808 | 84.3 | 53 | 39.8 | 0 | -
2026-09-15T18:20:18.948Z,Damián Fernández,Passe,2026,Liga Profesional de Fútbol,MP | APS | APS% | ALB | LBA% | ACR | CA%,21 | 808 | 84.3 | 53 | 39.8 | 0 | -
2026-09-15T18:20:19.002Z,Damián Fernández,Passe,2026,Copa Argentina,MP | APS | APS% | ALB | LBA% | ACR | CA%,1 | - | - | - | - | - | -
2026-09-15T18:20:19.038Z,Damián Fernández,Passe,2025,Total do Ano,MP | APS | APS% | ALB | LBA% | ACR | CA%,34 | 1358 | 87.8 | 69 | 41.6 | 1 | 50.0
2026-09-15T18:20:19.088Z,Damián Fernández,Passe,2025,Liga Profesional de Fútbol,MP | APS | APS% | ALB | LBA% | ACR | CA%,28 | 1258 | 89.2 | 64 | 44.1 | 1 | 50.0
2026-09-15T18:20:19.143Z,Damián Fernández,Passe,2025,CONMEBOL Libertadores,MP | APS | APS% | ALB | LBA% | ACR | CA%,4 | 62 | 71.3 | 5 | 31.3 | - | -
2026-09-15T18:20:19.191Z,Damián Fernández,Passe,2025,Copa Argentina,MP | APS | APS% | ALB | LBA% | ACR | CA%,2 | 38 | 76.0 | 0 | - | - | -
2026-09-15T18:20:19.245Z,Damián Fernández,Passe,2024,Total do Ano,MP | APS | APS% | ALB | LBA% | ACR | CA%,23 | 692 | 80.2 | 62 | 43.4 | - | -
2026-09-15T18:20:19.294Z,Damián Fernández,Passe,2024,Liga Profesional de Fútbol,MP | APS | APS% | ALB | LBA% | ACR | CA%,9 | 233 | 75.9 | 18 | 36.7 | - | -
2026-09-15T18:20:19.361Z,Damián Fernández,Passe,2024,Copa Argentina,MP | APS | APS% | ALB | LBA% | ACR | CA%,3 | 112 | 79.4 | 12 | 42.9 | - | -
2026-09-15T18:20:19.408Z,Damián Fernández,Passe,2024,Copa de la Liga Profesional,MP | APS | APS% | ALB | LBA% | ACR | CA%,11 | 347 | 83.6 | 32 | 48.5 | - | -
2026-09-15T18:20:19.461Z,Damián Fernández,Passe,2023,Total do Ano,MP | APS | APS% | ALB | LBA% | ACR | CA%,11 | 228 | 76.3 | 19 | 55.9 | 1 | 25.0
2026-09-15T18:20:19.509Z,Damián Fernández,Passe,2023,Copa de la Liga Profesional,MP | APS | APS% | ALB | LBA% | ACR | CA%,1 | 11 | 61.1 | 3 | 60.0 | 0 | -
2026-09-15T18:20:19.561Z,Damián Fernández,Passe,2023,Copa Argentina,MP | APS | APS% | ALB | LBA% | ACR | CA%,1 | 23 | 76.7 | 1 | 50.0 | 1 | 100.0
2026-09-15T18:20:19.611Z,Damián Fernández,Passe,2023,Liga Profesional de Fútbol,MP | APS | APS% | ALB | LBA% | ACR | CA%,9 | 194 | 77.3 | 15 | 55.6 | 0 | -
2026-09-15T18:20:19.678Z,Damián Fernández,Passe,2022,Total do Ano,MP | APS | APS% | ALB | LBA% | ACR | CA%,11 | 439 | 84.7 | 28 | 43.1 | - | -
2026-09-15T18:20:19.727Z,Damián Fernández,Passe,2022,Liga Profesional de Fútbol,MP | APS | APS% | ALB | LBA% | ACR | CA%,8 | 333 | 84.9 | 18 | 39.1 | - | -
2026-09-15T18:20:19.779Z,Damián Fernández,Passe,2022,Copa de la Liga Profesional,MP | APS | APS% | ALB | LBA% | ACR | CA%,3 | 106 | 84.1 | 10 | 52.6 | - | -
2026-09-15T18:20:19.831Z,Damián Fernández,Passe,2021,Total do Ano,MP | APS | APS% | ALB | LBA% | ACR | CA%,4 | 129 | 83.8 | 13 | 68.4 | 0 | -
2026-09-15T18:20:19.888Z,Damián Fernández,Passe,2021,Liga Profesional de Fútbol,MP | APS | APS% | ALB | LBA% | ACR | CA%,2 | 69 | 83.1 | 9 | 69.2 | - | -
2026-09-15T18:20:19.943Z,Damián Fernández,Passe,2021,Copa de la Liga Profesional,MP | APS | APS% | ALB | LBA% | ACR | CA%,2 | 60 | 84.5 | 4 | 66.7 | 0 | -
2026-09-15T18:20:20.014Z,Damián Fernández,Passe,20/21,Total do Ano,MP | APS | APS% | ALB | LBA% | ACR | CA%,1 | 82 | 97.6 | 3 | 75.0 | - | -
2026-09-15T18:20:20.063Z,Damián Fernández,Passe,20/21,Copa de la Liga Profesional,MP | APS | APS% | ALB | LBA% | ACR | CA%,1 | 82 | 97.6 | 3 | 75.0 | - | -
2026-09-15T18:20:20.956Z,Damián Fernández,Defendendo,2026,Total do Ano,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,22 | 4 | 6 | 0 | 0 | 10 | 61 | 25 | 13 | 49
2026-09-15T18:20:21.016Z,Damián Fernández,Defendendo,2026,Liga Profesional de Fútbol,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,21 | 4 | 5 | 0 | 0 | 10 | 61 | 25 | 13 | 49
2026-09-15T18:20:21.087Z,Damián Fernández,Defendendo,2026,Copa Argentina,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,1 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | - | -
2026-09-15T18:20:21.161Z,Damián Fernández,Defendendo,2025,Total do Ano,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,34 | 7 | 4 | 0 | 3 | 8 | 49 | 44 | 12 | 78
2026-09-15T18:20:21.210Z,Damián Fernández,Defendendo,2025,Liga Profesional de Fútbol,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,28 | 6 | 3 | 0 | 3 | 7 | 45 | 43 | 12 | 64
2026-09-15T18:20:21.283Z,Damián Fernández,Defendendo,2025,CONMEBOL Libertadores,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,4 | 1 | 1 | 0 | 0 | 1 | 4 | 0 | - | 14
2026-09-15T18:20:21.331Z,Damián Fernández,Defendendo,2025,Copa Argentina,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,2 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | - | -
2026-09-15T18:20:21.407Z,Damián Fernández,Defendendo,2024,Total do Ano,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,23 | 6 | 4 | 3 | 0 | 12 | 26 | 30 | 4 | 60
2026-09-15T18:20:21.460Z,Damián Fernández,Defendendo,2024,Liga Profesional de Fútbol,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,9 | 2 | 2 | 2 | 0 | 3 | 8 | 12 | - | 22
2026-09-15T18:20:21.611Z,Damián Fernández,Defendendo,2024,Copa Argentina,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,3 | 0 | 0 | 0 | 0 | 3 | 4 | 1 | - | 3
2026-09-15T18:20:21.718Z,Damián Fernández,Defendendo,2024,Copa de la Liga Profesional,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,11 | 4 | 2 | 1 | 0 | 6 | 14 | 17 | 4 | 35
2026-09-15T18:20:21.808Z,Damián Fernández,Defendendo,2023,Total do Ano,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,11 | 2 | 2 | 0 | 0 | 10 | 28 | 8 | 2 | 17
2026-09-15T18:20:21.862Z,Damián Fernández,Defendendo,2023,Copa de la Liga Profesional,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,1 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | - | 2
2026-09-15T18:20:21.952Z,Damián Fernández,Defendendo,2023,Copa Argentina,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,1 | 0 | 0 | 0 | 0 | 0 | 5 | 1 | - | 2
2026-09-15T18:20:22.023Z,Damián Fernández,Defendendo,2023,Liga Profesional de Fútbol,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,9 | 2 | 2 | 0 | 0 | 10 | 22 | 6 | 2 | 13
2026-09-15T18:20:22.104Z,Damián Fernández,Defendendo,2022,Total do Ano,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,11 | 2 | 6 | 0 | 0 | 2 | 20 | 17 | 4 | 16
2026-09-15T18:20:22.153Z,Damián Fernández,Defendendo,2022,Liga Profesional de Fútbol,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,8 | 2 | 5 | 0 | 0 | 2 | 13 | 13 | 3 | 12
2026-09-15T18:20:22.230Z,Damián Fernández,Defendendo,2022,Copa de la Liga Profesional,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,3 | 0 | 1 | 0 | 0 | 0 | 7 | 4 | 1 | 4
2026-09-15T18:20:22.285Z,Damián Fernández,Defendendo,2021,Total do Ano,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,4 | 1 | 1 | 1 | 0 | 4 | 4 | 3 | 2 | 7
2026-09-15T18:20:22.373Z,Damián Fernández,Defendendo,2021,Liga Profesional de Fútbol,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,2 | 1 | 1 | 1 | 0 | 1 | 1 | 1 | 1 | 2
